0 1 2
35 37 365
21 96 366
0 35 366
65 20 366
46 8 366
37 3 366
35 28 366
35 63 366
1 32 366
11 61 366
61 71 366
36 9 368
60 13 368
54 39 368
51 83 368
55 37 368
63 72 368
84 75 368
49 61 368
8 94 369
10 63 369
92 49 369
52 22 369
29 90 369
84 21 369
47 8 369
10 3 370
33 61 370
25 59 370
46 89 370
87 81 370
55 57 370
17 51 370
84 4 370
79 90 371
50 14 371
26 82 371
33 46 371
75 97 371
4 48 371
39 8 371
84 94 371
52 82 372
87 97 372
40 47 372
61 65 372
25 17 373
48 53 373
13 7 373
22 86 373
71 41 374
92 28 374
46 10 374
57 94 374
77 94 374
20 91 374
92 47 375
85 59 375
75 89 375
90 65 376
8 4 376
10 45 376
92 78 376
27 81 376
27 31 376
42 64 376
8 46 377
52 97 377
52 46 377
59 92 377
87 3 377
30 43 377
47 19 377
32 30 377
0 70 378
34 83 378
57 13 378
75 51 378
92 67 379
43 17 379
25 97 379
72 58 379
72 74 379
17 73 379
32 40 379
34 22 380
49 65 380
30 56 380
19 2 381
5 98 381
60 27 381
16 30 381
35 18 381
80 34 381
84 29 381
30 45 381
92 22 382
34 51 382
5 29 382
77 54 382
9 14 382
61 82 382
47 93 382
2 81 383
44 74 383
44 17 383
13 0 383
35 66 383
22 89 383
11 5 383
73 70 383
73 7 383
49 11 383
18 57 384
57 29 384
51 45 384
36 69 385
57 16 385
40 14 385
40 32 385
22 0 385
42 20 385
32 33 385
71 97 386
44 38 386
1 33 386
42 95 386
62 41 387
8 78 387
34 27 387
27 15 387
66 6 388
48 56 388
75 31 388
54 18 388
39 76 388
39 89 388
32 45 388
36 86 389
25 20 389
72 95 389
13 54 389
51 80 389
9 15 389
20 83 389
11 71 389
47 95 389
38 64 390
50 22 390
99 64 390
65 4 390
54 84 390
40 50 390
24 69 391
12 70 391
75 11 391
54 72 391
16 87 391
9 21 391
20 55 391
61 90 391
84 99 391
10 85 392
12 59 392
15 90 392
49 17 392
82 23 393
5 22 393
87 56 393
72 56 393
72 22 393
9 21 393
83 41 393
32 34 393
66 12 394
22 93 394
80 38 394
49 18 394
10 35 395
39 91 395
9 64 395
49 64 395
89 92 396
85 86 396
14 99 396
19 52 396
57 78 396
20 86 396
42 31 396
32 55 396
66 58 397
59 5 397
65 49 397
87 25 397
22 43 397
58 90 398
0 25 398
10 12 398
14 61 398
15 55 398
27 4 398
13 64 398
63 49 398
92 21 399
43 61 399
4 71 399
77 23 399
35 85 399
30 98 399
42 97 399
32 52 399
76 42 400
57 34 400
6 29 400
63 52 400
10 56 401
33 52 401
46 63 401
72 9 401
57 32 401
40 98 401
61 75 401
68 57 402
8 97 402
8 10 402
85 82 402
37 58 402
13 99 402
35 91 402
6 83 402
70 18 403
70 78 403
2 94 403
2 73 403
25 10 403
63 3 403
30 34 403
19 85 404
19 9 404
27 62 404
48 63 404
72 42 404
4 79 404
47 55 404
92 91 405
2 31 405
1 39 405
63 11 405
27 51 406
1 15 406
84 29 406
92 15 407
52 41 407
27 23 407
40 71 407
17 53 407
22 56 407
30 90 407
92 31 408
57 8 408
57 44 408
75 40 408
77 44 408
80 50 408
32 21 408
10 36 409
10 40 409
27 38 409
57 28 409
39 61 409
63 31 409
30 22 409
32 67 409
36 23 410
27 81 410
75 83 410
20 37 410
30 13 410
8 62 411
51 53 411
22 28 411
22 70 411
52 19 412
12 22 412
51 0 412
58 59 413
34 59 413
52 44 413
20 77 413
35 13 413
84 18 413
97 0 414
85 99 414
4 73 414
40 54 414
89 15 415
12 2 415
4 83 415
40 6 415
1 50 415
6 45 415
45 42 416
21 44 416
43 38 416
12 83 416
65 98 416
20 82 416
20 25 416
66 98 417
44 6 417
25 39 417
14 24 417
56 48 417
15 65 417
27 94 417
72 81 417
54 62 417
49 37 417
59 7 418
33 97 418
25 88 418
57 43 418
6 74 418
49 23 418
42 84 418
92 46 419
47 31 419
32 42 419
10 35 420
51 97 420
18 84 421
92 14 421
52 98 421
66 20 421
56 91 421
46 38 421
87 63 421
75 7 421
54 84 421
0 16 422
56 11 422
15 42 422
29 33 422
35 23 422
43 83 423
13 75 423
73 96 423
47 45 423
42 1 423
82 21 424
8 20 424
14 50 424
72 84 424
57 10 424
13 85 424
17 41 424
1 99 424
6 91 424
72 64 425
39 96 425
84 16 425
92 26 426
66 61 426
33 58 426
59 25 427
59 17 427
75 58 427
54 22 427
51 25 427
73 68 427
47 48 427
36 50 428
0 1 428
66 42 428
33 76 428
33 43 428
57 7 428
17 72 428
80 34 428
63 35 428
10 0 429
10 29 429
66 61 429
43 63 429
44 18 429
56 79 429
16 27 429
40 27 429
83 71 429
47 20 429
42 3 429
42 35 429
32 69 429
12 95 430
46 2 430
46 87 430
37 23 430
63 71 430
42 4 430
14 93 431
60 70 431
16 2 431
40 39 431
17 47 431
39 28 431
20 91 431
36 84 432
10 29 432
43 69 432
57 95 432
42 96 432
98 85 433
4 40 433
51 58 433
80 89 433
85 90 434
44 28 434
5 98 434
57 39 434
13 58 434
13 97 434
16 73 434
9 2 434
61 78 434
61 0 434
44 80 435
25 13 435
15 4 435
55 68 435
55 99 435
11 41 435
73 8 435
12 54 436
27 9 436
72 98 436
61 64 436
49 82 436
32 96 436
32 98 436
2 22 437
55 40 437
40 9 437
80 26 437
10 33 438
85 38 438
9 72 438
47 50 438
34 8 439
43 40 439
15 42 439
5 85 439
75 42 439
13 39 439
51 0 439
97 25 440
19 11 440
51 83 440
40 22 440
80 16 440
0 52 441
61 84 441
42 58 441
85 44 442
33 64 442
51 81 442
18 83 443
26 34 443
56 65 443
56 1 443
9 50 443
35 16 443
43 61 444
36 41 445
66 40 445
19 3 445
5 94 445
57 23 445
9 77 445
20 51 445
22 76 445
30 77 445
33 27 446
5 12 446
5 49 446
27 75 446
72 4 446
80 25 446
49 26 446
49 29 446
58 73 447
18 33 447
52 42 447
33 90 447
37 29 447
11 70 447
0 45 448
14 79 448
39 79 448
52 29 449
44 53 449
48 99 449
37 13 449
0 5 450
66 80 450
87 93 450
10 49 451
85 57 451
13 78 451
51 46 451
36 93 452
10 17 452
65 97 452
25 52 452
14 75 452
87 21 452
72 67 452
75 45 452
75 66 452
9 63 452
80 13 452
73 62 452
32 33 452
85 9 453
27 19 453
72 65 453
75 46 453
13 69 453
13 56 453
84 4 453
95 88 454
54 25 454
22 93 454
63 24 454
84 55 454
54 35 455
34 98 456
19 77 456
60 47 456
4 60 456
29 32 456
49 16 456
92 52 457
60 25 457
29 57 457
29 40 457
61 65 457
47 76 457
20 30 458
22 65 458
6 68 458
73 31 458
84 52 458
84 43 458
49 78 458
32 82 458
92 1 459
12 2 459
44 82 459
77 96 459
84 48 459
49 98 459
18 53 460
14 72 460
63 47 460
36 69 461
66 31 461
65 84 461
4 60 461
9 77 461
83 26 461
63 61 461
52 60 462
12 53 462
37 17 462
61 72 462
32 74 462
32 34 462
24 18 463
44 81 463
11 16 463
84 18 463
42 20 463
0 56 464
85 93 464
19 35 464
54 77 464
6 86 464
63 61 464
32 74 464
33 91 465
77 66 465
61 95 465
58 22 466
0 23 466
66 31 466
14 23 466
60 69 466
11 86 466
61 38 466
84 13 466
30 0 466
25 67 467
15 93 467
63 84 467
84 64 467
92 93 468
75 29 468
55 81 468
80 79 468
30 64 468
58 88 469
3 23 469
36 26 469
34 25 469
12 90 469
12 83 469
84 44 469
47 82 469
47 33 469
97 88 470
0 14 470
19 39 470
27 0 470
37 18 470
20 91 470
11 49 470
48 89 471
29 79 471
83 75 471
35 5 471
63 32 471
42 32 471
43 53 472
65 9 472
16 43 472
40 2 472
1 33 472
30 17 472
12 93 473
14 2 473
57 83 473
13 87 473
80 92 473
19 43 474
5 52 474
17 78 474
39 94 474
35 45 474
6 46 474
19 60 475
60 81 475
13 89 475
55 74 475
22 38 475
6 15 475
58 24 476
58 87 476
56 16 476
46 92 476
57 29 476
4 97 476
20 26 476
10 58 477
85 30 477
13 4 477
40 67 477
20 6 477
61 45 477
34 72 478
59 46 478
85 86 478
52 11 479
73 19 479
63 10 479
63 7 479
42 75 479
8 98 480
66 98 480
57 0 480
77 61 480
40 48 480
32 29 480
12 57 481
59 45 481
44 57 481
14 36 481
29 79 481
51 24 481
77 34 481
11 48 481
49 97 481
52 38 482
48 18 482
57 48 482
54 70 482
51 60 482
40 95 482
9 89 482
22 58 482
49 94 482
52 77 483
65 59 483
85 61 483
29 30 483
83 94 483
11 73 483
84 93 483
36 22 484
30 78 484
10 63 485
66 25 485
13 3 485
13 6 485
66 21 486
66 71 486
46 42 486
48 53 486
45 56 487
33 59 487
35 73 487
43 29 488
72 87 488
57 36 488
6 53 488
15 53 489
4 21 489
55 36 489
83 77 489
20 50 489
47 24 489
99 84 490
33 3 490
25 53 490
13 63 490
77 71 490
20 79 490
49 69 490
72 56 491
57 29 491
75 80 491
16 97 491
51 12 491
55 58 491
9 48 491
43 4 492
12 81 492
25 53 492
54 18 492
42 33 492
52 72 493
66 77 493
15 34 493
27 71 493
27 98 493
10 59 494
34 23 494
5 36 494
29 51 494
10 39 495
34 98 495
25 46 495
15 48 495
46 31 495
48 25 495
55 46 495
61 17 495
63 36 495
52 66 496
72 68 496
16 47 496
30 41 496
42 85 496
92 8 497
66 81 497
12 90 497
65 29 497
2 10 497
85 56 497
25 7 497
87 11 497
72 82 497
1 93 497
30 41 497
47 45 497
81 91 498
36 77 498
8 73 498
25 67 498
75 2 498
54 71 498
29 55 498
30 9 498
34 2 499
59 86 499
87 26 499
87 43 499
87 7 499
75 31 499
39 5 499
62 44 500
2 89 500
44 82 500
72 15 500
60 40 500
13 53 500
29 88 500
30 78 500
92 28 501
66 2 501
46 39 501
37 77 501
55 76 501
55 67 501
11 76 501
84 86 501
32 69 501
90 28 502
34 14 502
2 12 502
15 84 502
5 17 502
92 30 503
55 57 503
36 94 504
92 23 504
44 19 504
72 52 504
77 52 504
77 23 504
1 28 504
43 59 505
44 27 505
75 13 505
54 73 505
13 78 505
9 25 505
84 54 505
32 58 505
14 76 506
35 0 506
5 6 507
72 37 507
13 85 507
51 77 507
55 7 507
32 29 507
24 46 508
84 34 508
84 77 508
56 9 509
46 2 509
72 58 509
13 58 509
16 58 509
55 39 509
77 27 509
1 6 509
49 12 509
81 62 510
36 45 510
52 87 510
52 49 510
27 73 510
77 21 510
20 45 510
6 66 510
10 50 511
66 41 511
62 27 512
72 16 512
60 50 512
13 99 512
40 96 512
30 34 512
36 99 513
92 27 513
66 65 513
14 26 513
22 87 513
80 33 513
19 96 514
16 96 514
29 40 514
15 62 515
13 9 515
16 3 515
32 77 515
52 23 516
27 34 516
16 68 516
51 28 516
10 87 517
52 76 517
15 38 517
57 37 517
60 96 517
73 10 517
49 7 517
30 88 517
25 81 518
5 51 518
54 58 518
13 42 518
55 6 518
20 59 518
63 92 518
0 41 519
92 34 519
15 18 519
15 52 519
15 9 519
29 84 519
11 24 519
92 20 520
19 8 520
22 64 520
49 5 520
47 96 520
8 72 521
11 9 521
6 14 521
73 34 521
36 64 522
34 6 522
27 25 522
11 86 522
84 18 522
77 78 523
40 89 523
35 61 523
11 30 523
73 10 523
8 88 524
65 66 524
27 35 524
75 1 524
9 45 524
84 6 524
36 35 525
52 65 525
2 13 525
48 70 525
60 87 525
40 76 525
73 7 525
32 12 525
43 65 526
56 10 526
16 50 526
73 68 526
2 98 527
25 17 527
80 51 527
32 18 527
24 78 528
92 15 528
25 83 528
57 61 528
51 32 528
22 8 528
47 66 528
92 60 529
59 8 529
85 1 529
5 15 529
54 83 529
51 84 529
9 76 529
83 94 529
20 78 529
35 34 529
1 37 529
61 6 529
80 6 529
73 81 529
10 46 530
25 96 530
27 54 530
16 41 530
77 65 530
11 3 530
73 6 530
49 69 530
10 64 531
34 38 531
65 90 531
19 70 531
87 80 531
80 48 531
15 38 532
37 39 532
4 22 532
77 12 532
85 26 533
44 4 533
13 33 533
77 41 533
40 17 533
5 30 534
37 48 534
75 34 534
6 53 534
30 78 534
30 53 534
30 46 534
32 75 534
10 23 535
44 0 535
13 85 535
1 57 535
61 44 535
36 4 536
0 57 536
10 70 536
65 33 536
85 48 536
13 87 536
16 14 536
16 54 536
49 64 536
8 60 537
12 36 537
2 30 537
56 57 537
46 34 537
87 36 537
29 51 537
17 10 537
22 96 537
25 24 538
51 38 538
1 11 538
73 8 538
97 36 539
36 96 539
8 67 539
15 82 539
77 12 539
6 52 539
47 70 539
32 26 539
0 77 540
75 59 540
51 81 540
51 46 540
39 28 540
80 70 540
80 9 540
47 7 540
42 68 540
72 85 541
13 58 541
13 55 541
59 12 542
65 51 542
5 49 542
16 74 542
20 80 542
75 64 543
64 72 544
26 63 544
60 98 544
80 5 544
43 39 545
65 3 545
33 95 545
46 66 545
60 8 545
11 22 545
32 27 545
36 69 546
8 96 546
0 86 546
52 29 546
66 33 546
66 57 546
59 9 546
14 7 546
37 75 546
55 4 546
1 87 546
11 82 546
11 14 546
63 79 546
50 33 547
99 44 547
36 48 547
92 44 547
34 65 547
43 85 547
12 48 547
56 50 547
16 74 547
1 17 547
70 45 548
25 64 548
25 37 548
14 62 548
5 97 548
87 27 548
54 48 548
20 28 548
8 58 549
8 60 549
10 90 549
59 4 549
40 2 549
80 57 549
32 73 549
95 8 550
34 75 550
66 36 550
37 80 550
55 83 550
47 13 550
32 25 550
98 71 551
8 61 551
10 80 551
66 27 551
25 79 551
5 45 551
60 38 551
54 16 551
1 78 551
73 88 551
49 59 551
92 43 552
5 64 552
60 91 552
83 47 552
61 2 552
68 16 553
60 80 553
54 22 553
55 71 553
39 26 553
58 2 554
92 89 554
59 70 554
2 11 554
48 43 554
16 37 554
51 22 554
1 64 554
19 36 555
19 85 555
57 34 555
30 73 555
30 47 555
52 31 556
66 5 556
13 54 556
35 70 556
61 45 556
63 39 556
47 83 556
70 83 557
36 62 557
12 58 557
12 23 557
15 97 557
16 93 557
35 96 557
73 89 557
42 41 557
10 1 558
12 9 558
48 69 558
30 36 558
2 56 559
11 2 559
73 58 559
65 99 560
56 77 560
4 64 560
61 14 560
43 70 561
19 50 561
4 76 561
77 14 561
10 7 562
20 6 562
84 80 562
92 19 563
43 73 563
85 34 563
33 27 563
19 18 563
75 31 563
40 32 563
39 73 563
9 58 563
35 85 563
11 0 563
45 26 564
10 22 564
2 56 564
5 81 564
13 34 564
12 84 565
44 62 565
87 54 565
83 24 565
49 50 565
12 6 566
33 56 566
13 77 566
83 87 566
18 56 567
12 67 567
44 77 567
15 39 567
48 60 567
9 21 567
14 66 568
56 70 568
4 44 568
22 28 568
34 96 569
85 7 569
25 20 569
26 6 570
36 49 570
65 20 570
85 19 570
14 34 570
27 64 570
29 74 570
83 18 570
49 63 570
66 24 571
48 41 571
55 31 571
39 73 571
66 0 572
12 34 572
15 58 572
54 53 572
28 46 573
15 31 573
37 59 573
35 34 573
73 38 573
64 51 574
56 19 574
56 83 574
4 12 574
77 89 574
17 2 574
20 33 574
35 48 574
35 20 574
6 57 574
12 49 575
57 26 575
16 66 575
97 74 576
56 83 576
46 90 576
35 84 576
80 61 576
92 91 577
72 82 577
72 17 577
57 69 577
9 42 577
92 43 578
2 77 578
40 7 578
40 80 578
61 17 578
84 25 578
68 98 579
57 40 579
6 74 579
33 17 580
87 78 580
51 65 580
55 35 580
40 61 580
83 45 580
83 62 580
30 48 580
43 39 581
83 86 581
1 29 581
61 68 581
49 78 581
52 16 582
5 46 582
13 97 582
29 93 582
55 38 582
61 59 582
49 22 582
30 32 582
14 81 583
15 56 583
48 76 583
72 75 583
13 32 583
40 92 583
42 80 583
34 74 584
25 96 584
19 84 584
5 65 584
72 40 584
60 93 584
86 32 585
19 21 585
15 6 585
37 85 585
73 16 585
32 23 585
65 48 586
2 54 586
5 73 586
1 72 586
73 79 586
42 61 586
32 39 586
34 6 587
52 3 587
52 30 587
19 46 587
15 16 587
54 91 587
20 68 587
1 82 587
61 64 587
49 4 587
32 95 587
59 6 588
65 35 588
44 88 588
56 91 588
13 17 588
10 50 589
85 29 589
9 6 589
97 0 590
10 19 590
5 95 590
51 77 590
83 90 590
47 14 590
32 91 590
99 58 591
27 32 591
57 27 591
30 39 591
33 95 592
15 58 592
5 98 592
4 90 592
39 53 592
10 7 593
66 60 593
59 61 593
65 8 593
5 97 593
16 30 593
20 63 593
34 1 594
72 34 594
39 40 594
11 55 594
63 86 594
84 62 594
92 46 595
52 99 595
87 6 595
83 72 595
61 58 595
47 20 595
10 31 596
14 59 596
46 19 596
16 55 596
51 29 596
49 98 596
36 94 597
43 61 597
65 64 597
19 93 597
15 29 597
40 33 597
1 42 597
84 75 597
32 92 597
19 42 598
72 9 598
17 98 598
49 93 598
42 77 598
27 54 599
48 83 599
54 70 599
77 6 599
12 95 600
27 83 600
57 43 600
77 31 600
17 25 600
49 25 600
42 53 600
59 61 601
2 43 601
85 10 601
27 18 601
57 29 601
60 87 601
13 21 601
40 23 601
39 80 601
20 42 601
11 68 601
63 48 601
36 47 602
10 72 602
27 24 602
60 76 602
75 86 602
63 9 602
32 51 602
15 47 603
37 45 603
11 75 603
65 29 604
2 94 604
25 0 604
87 9 604
6 55 604
43 8 605
56 25 605
68 65 606
2 93 606
27 64 606
60 15 606
42 16 606
33 22 607
25 46 607
72 21 607
72 50 607
9 87 607
80 79 607
47 6 607
65 43 608
33 86 608
33 80 608
37 72 608
65 13 609
19 78 609
16 84 609
4 82 609
88 69 609
66 23 610
65 28 610
35 85 610
22 38 610
36 15 611
8 12 611
10 49 611
59 99 611
59 85 611
33 98 611
25 32 611
19 36 611
48 83 611
37 15 611
37 48 611
35 44 611
32 33 611
59 17 612
44 11 612
56 63 612
46 88 612
5 28 612
72 80 612
55 99 612
63 72 612
90 75 613
66 48 613
46 40 613
54 43 613
20 9 613
22 99 613
11 16 613
59 74 614
13 74 614
51 75 614
20 5 614
63 31 614
99 48 615
34 75 615
65 67 615
75 47 615
35 40 615
47 36 615
36 33 616
8 3 616
2 15 616
14 50 616
15 73 616
46 4 616
37 97 616
16 14 616
20 9 616
64 48 617
0 13 617
52 45 617
52 89 617
46 61 617
27 87 617
16 97 617
83 54 617
63 62 617
36 25 618
43 89 618
87 10 618
57 55 618
83 91 618
20 7 618
11 41 618
84 20 618
25 44 619
46 98 619
27 13 619
29 6 619
47 74 619
60 99 620
9 94 620
9 80 620
22 66 620
49 34 620
15 38 621
37 61 621
54 17 621
4 53 621
20 17 621
6 23 621
36 74 622
15 14 622
13 98 622
20 6 622
1 16 622
38 65 623
0 36 623
37 57 623
54 93 623
8 73 624
33 68 624
48 68 624
60 18 624
39 63 624
1 53 624
22 58 624
73 45 624
37 19 625
9 97 625
12 7 626
17 24 626
17 10 626
9 29 626
83 17 626
47 68 626
52 54 627
25 11 627
35 62 627
32 40 627
66 75 628
66 30 628
43 11 628
27 77 628
51 37 628
77 83 628
22 57 628
80 27 628
66 58 629
43 64 629
5 87 629
5 42 629
48 34 629
54 66 629
16 25 629
52 57 630
52 11 630
33 52 630
14 42 630
16 54 630
17 66 630
39 47 630
20 85 630
22 57 630
11 57 630
63 82 630
47 80 630
34 91 631
65 21 631
27 10 631
13 12 631
49 90 631
52 24 632
37 54 632
40 2 632
73 6 632
36 85 633
92 32 633
56 57 633
1 2 633
22 74 633
47 37 633
2 59 634
83 80 634
11 87 634
79 46 635
8 17 635
66 37 635
43 23 635
2 78 635
37 50 635
37 77 635
60 27 635
77 14 635
61 5 635
52 73 636
59 83 636
14 98 636
87 25 636
54 52 636
16 45 636
4 71 636
73 59 636
79 90 637
10 22 637
15 46 637
13 32 637
51 6 637
20 12 637
43 13 638
44 37 638
73 41 638
32 21 638
5 59 639
54 59 639
93 73 640
66 98 640
85 99 640
14 17 640
57 86 640
13 59 640
4 80 640
63 0 640
14 99 641
56 72 641
9 24 641
80 98 641
82 5 642
10 45 642
59 4 642
19 3 642
15 89 642
72 19 642
75 35 642
8 43 643
34 8 643
12 52 643
59 79 643
56 58 643
29 82 643
40 36 643
1 39 643
63 93 643
52 24 644
14 9 644
14 73 644
37 38 644
40 77 644
39 63 644
9 35 644
49 24 644
43 4 645
56 77 645
60 51 645
40 80 645
11 52 645
15 23 646
1 46 646
33 12 647
56 4 647
77 0 647
77 15 647
1 24 647
10 28 648
56 35 648
48 86 648
72 6 648
4 74 648
47 80 648
36 77 649
60 69 649
40 96 649
6 36 649
73 69 649
32 41 649
0 95 650
13 0 650
35 91 650
63 1 650
47 1 650
42 13 650
34 44 651
43 40 651
29 74 651
83 50 651
63 59 651
30 92 651
59 84 652
14 90 652
39 1 652
80 63 652
42 53 652
42 17 652
93 36 653
36 62 653
8 64 653
92 58 653
34 25 653
56 13 653
37 70 653
37 55 653
11 75 653
43 99 654
65 83 654
85 41 654
87 51 654
97 22 655
66 44 655
19 71 655
19 77 655
72 65 655
72 67 655
4 58 655
40 41 655
40 89 655
81 47 656
31 18 656
5 27 656
72 86 656
37 41 656
60 30 656
83 92 656
30 92 656
92 97 657
66 0 657
33 9 657
15 94 657
72 88 657
51 18 657
83 91 657
21 43 658
15 87 658
72 13 658
35 41 658
93 75 659
2 46 659
2 17 659
5 23 659
12 66 660
54 40 660
6 57 660
51 4 661
35 82 661
18 76 662
66 80 662
12 71 662
57 41 662
60 26 662
30 0 662
8 84 663
59 33 663
56 88 663
87 30 663
60 41 663
4 81 663
39 4 663
35 95 663
82 67 664
59 10 664
19 25 664
20 19 664
8 97 665
59 84 665
14 1 665
14 1 665
48 51 665
77 95 665
35 51 665
85 72 666
44 74 666
25 69 666
14 58 666
15 0 666
5 75 666
77 12 666
80 88 666
64 13 667
92 11 667
56 76 667
54 91 667
55 97 667
17 78 667
73 79 667
52 9 668
5 98 668
27 49 668
57 4 668
75 9 668
55 14 668
32 53 668
36 44 669
43 3 669
85 88 669
54 68 669
54 71 669
77 33 669
1 58 669
22 93 669
0 72 670
10 20 670
33 8 670
25 93 670
19 1 670
55 4 670
20 25 670
92 81 671
33 81 671
46 94 671
83 3 671
20 10 671
81 92 672
66 95 672
27 21 672
42 70 672
5 25 673
37 57 673
63 46 673
36 9 674
25 28 674
15 50 674
36 83 675
5 72 675
75 74 675
16 15 675
40 39 675
58 62 676
85 53 676
44 81 676
60 21 676
54 95 676
16 67 676
35 51 676
73 30 676
27 60 677
80 64 677
63 85 677
30 76 677
98 7 678
10 82 678
85 5 678
56 40 678
4 21 678
1 93 678
73 77 678
71 25 679
8 65 679
8 39 679
34 57 679
52 5 679
15 24 679
57 38 679
40 68 679
17 47 679
1 48 679
73 38 679
49 31 679
76 89 680
62 63 681
10 45 681
92 75 681
56 30 681
39 26 681
20 35 681
1 84 681
52 76 682
66 9 682
43 11 682
15 32 682
37 94 682
40 65 682
9 55 682
44 42 683
55 62 683
48 55 684
20 50 684
32 52 684
48 94 685
57 66 685
39 22 685
9 96 685
61 80 685
34 3 686
56 26 686
29 96 686
39 97 686
20 13 686
6 12 686
43 32 687
51 21 687
73 59 687
30 82 687
5 18 688
40 0 688
35 6 688
1 29 688
84 59 688
32 54 688
36 94 689
59 82 689
65 32 689
85 20 689
25 72 689
15 8 689
22 33 689
61 36 689
21 42 690
10 14 690
43 35 690
12 73 690
54 58 690
54 13 690
20 25 690
19 6 691
60 63 691
54 99 691
29 10 691
35 0 691
22 52 691
43 80 692
85 0 692
15 34 692
5 29 692
57 29 692
4 90 692
6 69 692
84 87 692
32 85 692
45 56 693
66 13 693
12 19 693
2 76 693
85 13 693
44 84 693
5 62 693
57 58 693
9 24 693
11 41 693
84 30 693
47 16 693
87 73 694
63 31 694
92 23 695
25 49 695
16 10 695
63 7 695
52 64 696
59 65 696
25 13 696
9 96 696
9 29 696
24 32 697
98 67 697
17 24 697
35 27 697
12 67 698
25 18 698
72 30 698
60 38 698
40 80 698
6 1 698
84 70 698
10 80 699
72 67 699
17 19 699
80 38 699
63 44 699
63 32 699
25 42 700
72 56 700
37 3 700
75 17 700
13 86 700
6 1 700
63 22 700
32 94 700
36 0 701
12 30 701
44 60 701
33 63 701
14 25 701
19 4 701
37 46 701
51 17 701
55 18 701
39 97 701
11 51 701
27 77 702
57 37 702
11 0 702
73 5 702
42 7 702
92 43 703
52 13 703
12 45 703
59 2 703
57 17 703
54 69 703
29 40 703
20 30 703
38 44 704
44 6 704
87 27 704
57 95 704
57 39 704
75 37 704
83 91 704
14 45 705
67 11 705
4 25 705
42 12 705
59 96 706
5 2 706
61 69 706
0 93 707
25 27 707
35 98 707
49 17 707
25 42 708
57 41 708
4 17 708
9 40 708
80 79 708
84 18 708
92 83 709
17 57 709
63 22 709
92 78 710
5 98 710
5 84 710
75 54 710
35 13 710
49 70 710
44 99 711
46 99 711
60 71 711
55 52 711
17 35 711
17 6 711
39 95 711
61 33 711
79 61 712
43 32 712
65 69 712
2 41 712
25 88 712
56 64 712
57 55 712
75 95 712
77 7 712
80 68 712
65 68 713
29 84 713
35 91 713
11 21 713
6 84 713
42 22 713
36 67 714
0 87 714
66 46 714
37 40 714
13 60 714
29 36 714
77 74 714
77 26 714
9 33 714
10 80 715
52 67 715
25 27 715
15 59 715
17 41 715
9 46 715
20 42 715
84 8 715
84 46 715
82 58 716
76 55 716
10 61 716
66 95 716
9 17 716
84 8 716
43 64 717
25 65 717
56 22 717
65 39 718
37 28 718
13 16 718
87 48 719
17 91 719
66 55 720
59 14 720
65 30 720
2 13 720
37 4 720
77 74 720
39 97 720
11 79 720
73 90 720
84 90 720
66 70 721
54 7 721
35 16 721
59 8 722
14 12 722
4 7 722
92 44 723
2 69 723
19 62 723
54 98 723
73 9 723
59 0 724
87 7 724
75 86 724
31 85 725
43 4 725
72 36 725
47 13 725
42 49 725
54 3 726
77 54 726
40 60 726
73 8 726
73 0 726
85 30 727
72 41 727
72 92 727
80 97 727
73 19 727
47 64 727
36 2 728
85 96 728
14 46 728
15 4 728
60 41 728
54 74 728
77 58 728
39 44 728
61 54 728
10 83 729
92 32 729
44 95 729
60 54 729
16 51 729
77 47 729
44 95 730
54 86 730
55 41 730
77 6 730
22 29 730
73 33 730
36 79 731
5 50 731
48 23 731
55 91 731
17 81 731
22 73 731
11 20 731
43 57 732
57 5 732
77 52 732
39 86 732
11 46 732
58 89 733
8 70 733
65 10 733
44 62 733
54 38 733
29 89 733
63 86 733
10 52 734
34 30 734
52 64 734
44 28 734
19 29 734
5 2 734
1 84 734
68 18 736
92 67 736
65 19 736
60 24 736
4 74 736
22 36 736
42 35 736
57 68 737
9 84 737
63 54 737
47 21 737
31 73 738
10 14 738
25 76 738
37 73 738
20 38 738
35 91 738
91 56 739
44 35 739
14 47 739
56 3 739
15 35 739
29 81 739
83 25 739
83 88 739
20 44 739
1 0 739
11 80 739
84 74 739
36 44 740
43 78 740
59 2 740
33 59 740
25 90 740
14 44 740
27 59 740
17 76 740
11 57 740
0 13 741
14 20 741
15 4 741
54 61 741
39 47 741
20 10 741
92 80 742
2 24 742
14 22 742
46 73 742
48 8 742
51 62 742
11 68 742
52 53 743
12 92 743
40 12 743
80 49 743
47 88 743
42 89 743
85 56 744
14 50 744
56 74 744
48 68 744
57 58 744
89 67 745
33 14 745
17 56 745
84 70 745
42 26 745
59 95 746
59 3 746
59 65 746
65 44 746
33 7 746
14 82 746
27 56 746
27 32 746
48 78 746
85 36 747
15 70 747
16 64 747
83 65 747
20 27 747
20 94 747
85 90 748
19 81 748
56 82 748
87 82 748
61 52 748
73 89 748
84 24 748
49 33 748
15 89 749
48 87 749
57 94 749
39 27 749
11 38 749
73 80 749
46 11 750
13 31 750
13 27 750
35 5 750
6 89 750
63 44 750
15 54 751
61 0 751
66 37 752
66 35 752
39 14 752
30 24 752
42 2 752
66 22 753
52 91 754
27 36 754
13 97 754
83 16 754
20 10 754
6 72 754
84 16 754
47 19 754
47 16 754
12 93 755
2 36 755
17 7 755
22 61 755
8 24 756
92 69 756
